artist_name,spotify_id,genres,popularity,followers
Todd Edwards,6MFopqejpmTUUZlcRmGzgg,garage house;uk garage,50,34238
TIBASKO,6xq7g0E52yq4y8Op9X82Uo,stutter house,36,16680
Smaran,7hVRxcFAqVLMLBRCu6FR3C,,26,2604
Gowtham Bharadwaj,4iPWkK6w5BekqTgXcg8f7L,tollywood,50,70107
Insomniac Records,51xR0dvqUomzb5eY6dvT4M,,12,1828
Red Peril,675msMaJuRIMA1JxEcpx67,,1,377
كورال سفينة الحب,19UXbLFTKtxRtmN1wBE8KZ,,11,449
Marina Nader,0KVnIWd01lN32AMUhWk6li,,3,2
Madonna Raafat,6WksUHewOa9DdJE4FdgnPK,,0,0
lotfi arroudi,7xP3g3Tm66zGPCdwBqQenQ,,11,1559
Madonna Blackk,5jZQuX0Xq2KsV0YKhf1ROJ,,0,22
sayble,5RPJrf8QjSv8wMcmS5vPo6,,0,1
anjixc,6lQqlPm2D8CwNcLsufT5eA,,0,1
Dae One,2hqiGbtBcden9bLH5RW35n,,23,891
Diamond Collective,3GKzvqukxoQMmZgl6pqPOf,,11,72
Miss Bliss,7mQDnsW66c76L332R1lF0m,,0,115
Light Brown Lyrics,27LKO0EUowtmii9tKwyBho,,0,0
Marco Magdy,4eAsWBZNoCooqtspXDHfel,,7,12
Prabhala Tilak,0KZp8gYBSCZ6eIwiMZZoGc,,0,0
Niklesh Sunkoji,1oWZWXxTJbmAeupZmGPvkO,,1,45
KINGNEET,1ciHdcJoae1Ik2T6gXR2PC,,1,60
Sharie,0FHSqubXCDC68vRo7XPIvp,,21,704
agnet,7fUtt9kVZOyn9LWy0JbDRI,,41,90068
MadonnaZ,59GpMWZnPHavHF1t3bVCbq,,0,2
Partha Sarathy,5AD1h57EaWbpx6D0OzeOm2,,41,9037
Madonna Cleary,1ar1CuwreFOCBgiQUGi7qY,,0,2
Madonna Santa Music,5UMXXzCrdA1vYDpPmaFlkn,,0,6
DJ Rellik,6hDPwOYDyKvJfFVN8HUKWt,,19,90
Madonna Jones,2MAZs3T6PSF80IjZmWhRjS,,0,0
Dataintrång,1zJxxa2YRV1yv3Ki32Pfg1,,9,40
Luke Eargoggle,2FDUXd2fFKxYCd0dcXiRnG,electro;nu electro,11,3710
Roby Abraham,3a6IBrZT6XKB888PnKLHo9,,4,534
Sharon V. Elias,0sK1sHPXjbp3Y1ODqVR2Lm,,0,0
Katie Madonna Lee,7jJlBk70L3hn3jXICoFjuJ,,0,7
Deborah Mayer,17mXvl0Bl8NsxNkwimm90m,,0,0
Ghaqda Madonna tal-Grazzja Banda San Mikiel Zabbar A.D. 1883,2dfIZM7guW833VCZlSGfmY,,0,68
Charles Sweeney Ortiz,40okqetr0uBw4EK2Sug5Ni,,0,1
Sham,4uXWdZBS0AGq9Bu0iVEysB,chamber choir;orthodox chant;russian choir,29,1210
Sophia Marie Rizzo,1HgLg9YUwjy59rX2rC0IUq,,0,0
Kahlil Smylie,26ePsb7W78kUpXY7OpO4hR,,0,0
Adriano Campanile,1f8xGxspPNfRGEBG07K3Yy,,0,38
Mela Madonna,6KcEJbQ5RQfsuimp8AefHB,,0,3
Maureen Madonna,377WbfWzd7fpYMc20zRtO1,,0,1
Ariel Castro,6eMxfjx4aziIzwWfEnYdiQ,,0,0
Kel Stombaugh,2L7kWjZTT4P5rHx92VKo5S,,0,0
Victoria Schemenauer,6AmtyfKX36e3qbQn5wY5BB,,0,0
Young Peydey,3PkUMGyz9cEptmTM1oMGva,,9,365
Nash,0nAVvgfE9yI4DwvMiYwk8a,,61,65345
Gianluca Rovinello,5KGy4Q4CiaHJXUqH7PNSy9,,0,638
Brittney Hale,75OIJlyAQFCx3tUXE5D56W,,0,0
Kiana Blake,1jGCu6FGLllUjHHbeT57C9,,0,0
Andy Geraci,1yJrIXLqxJbKQpe47J6NS1,,0,0
Chloe Roe,7jNFOhIBoRmZA1KMMGsIQz,,0,0
Julianna Parker,2RpdOKsqYN7GJ67u4m0uVr,,0,0
Daniel Grey,4U4th5TOKFPaSujGmC7TV3,,13,408
Flait,3eWSJ0gJ6sdgwLOaa3tHnz,,17,1410
Emiel Madonna,43uMyTRUwhyAM5N8TFTt6p,,0,8
Pst. Madonna,44K3UMwpIE4GLf7Ny8fMk2,,0,0
99 Buck,51pnU5o0vc6Aj1d0rLRkEp,,1,64
Ella Madonna,3vJeO78fctOipdnoU9Vr4a,,0,1
Juan Carlos Alarcon,66ZsVOHYnPyHK1GzDutzDq,,0,2
Hopper,3SYGE5iVqO9A2UFVSFjeEH,sleep,42,4688
Matt Madonna,0tjNGGHA2sbrxjRoGIu3KG,,0,0
Manuel Di Martino,30Yo9ardMZmU1mcv8MrlF0,,10,933
yung juul,4RdlSrnXLK4DHmnbkUyvyA,,2,96
Isonya,0m9o7leupy3cohgmGLU3Tg,,0,0
Black Madonna,2nNEvsyPzLwKVZrfkwLpNK,electra,18,66588
John Vice,4Nsu8cYHRW4QtjahQFhgxf,,6,405
チームまどんなちゃん,52iwsT98xCoGgiGntTiR7K,rap canario;trap latino;urbano latino,86,5395747
Mattia Trani,0eQjVfBtEcSZ16oAq0V4mk,colombian electronic,18,2819
Gianluca Marino,4LVj7Wbt5VqTt1OCHq8k1i,,25,219
Melissa Madonna,284Kne9XiLY6CSQBde5Ta8,,0,0
Kalanera,16W8HBbxjBe60OpuwUo7oi,,17,112
Dj Heder Uilian,57bwQazoJtGjRtBtgf97XH,,3,41
MC MADONNA,1RPUp8zm7kY5UBl09GGzJX,,0,2
DJ THOM,1owf6hAeplDLF3a8lwI6kY,,50,20491
Prima Black Madonna,0YvDlL4Epz75884CxKbHVI,,0,0
Captain Diamond Madonna,4AKajsxZjqjmNXmGHC0A1u,,0,40
Stingy Ju,6CPxp2kF5cvvAxZPcr6E6W,,5,772
Keba Musiq,4DjepVjr4iqv0D20Vrh16o,,0,12
Organic Blackberry,0IbWeVTvquoaEb9fLMSm4O,,1,2
Leah Writes,4rjLLlg2QlAYcoFvYCBrdd,,10,301
Pea Mcgee,2oKMzWk5t9Y3iBTKa9HIGO,,1,3
Madonna Z,02QfivsSiRRT2wSNld2OBh,,0,0
Yo Hitoto,5sm4rWbXSE6K8MdyTIZg7q,j-pop;japanese singer-songwriter,47,251930
Rob Simonsen,2ZeUaZT3s3NSbeV7OS094J,soundtrack,55,29357
Clementine Douglas,4DWuml4Jf6K81b5rAPwMb6,uk dance,68,29464
Kylie Minogue,4RVnAU35WRWra6OZ3CbbMA,australian dance;australian pop;dance pop;eurodance;new wave pop,75,2107966
Nikki Nair,27JCep1zDO3K8GY50trDo6,breaks,36,19049
Daniel Wilson,44eNlYXYkIGob3NU82tgLq,,45,7998
Kon,1SAObfwYJSC9qgMlCcUVRp,,11,15
JADE,6V394G6torkxVfqL39qEgK,,12,535
DJ E-Clyps,4mnSMKXeNuynsdozoCUpcZ,,28,7926
Zika Playa,0t0x7gm2LEMbl7IQSakuZb,,0,0
HOTEKA,1ean3Fs1O9xI71BXoXKTBJ,,0,1
sped up nightcore,0M2CO5ijP35MDhNwvpgxTV,nightcore;sped up,71,183110
Aja,3EK1eCIbh3eDCkLdbMQHpT,,22,3330
Adelphi Music Factory,27cAR2QA0zM5v0KL9JNWwe,uk house,32,11325
slowed down audioss,6bMREuqsHFPKAi9ZtVxp0G,,50,8620
SAINT MADONNA,5pjzKgJ1qKQK2G2eCm4VBt,,15,510
MADONNA VIA,2G6087eT6FRvgRJ2xLTDjb,,0,4
East German Beauties,7tOMEMqhpQKLu249tyjR1x,elektropunk,18,3297
Madonna III,0D5zbSWipmBJGiQjYwnAoG,,1,0
Danzste,5qSjwmk72HFEYpDZCm3zBr,,2,42
Daddy-O,5Q1vijNjTVhQBoVrZVXms8,panamanian pop;reggaeton,54,152362
Deena Madonna,7EmyrVZv5gCIOBfQLOR63J,,0,22
Madonna Curran,3TM7ETSUSuuH03xmBKlLmT,,0,0
Madonna Nikolaus,3bbnZCyTKC3XSJMxS76AY7,,0,0
Alvaro Tolbert,2PLA3FtKQvvJlXJ1m98Vf4,,0,0
Madonna Biningers,0Mes9Gc3qLegAfwVG9ZE10,,0,0
Magic Flute Montessori School,2AKk4WPjjD3EPnaO8MGDlQ,,0,3
Madonna Akhtar,7D3A4TrTDZADVHlBzplKfQ,,0,0
Craqdi,5ji8D7Mgy0UV5b2QXR6RF2,,0,11
Madonnazi,7GYSJiWv2mfWWNIJSFCeSG,,0,0
Roger Singson,3bvGPkYWHyGi5RM3dkxW1g,,4,150
Madonna Amora,3ajHCSdXnYe7et5e0k1BHD,,0,1
Ryan Cayabyab,3SyJaMfIdF2vwQehM4QFkX,,33,20821
Ian Alfonso,3xVx3f78U46u1Cwy3sYu1i,,0,1
Madonna Fomby,3KE9zasBL9wEJLjDsqgzZs,,0,0
Jiran Madonna,6hFzOQzlCcfusxzU3ZbvcD,,0,1
Messai Madonna,5BHmjgA5iYec4m8KoDEYNu,,0,0
J.Plaza,26oVKw9iewvKsz0LFLSFDI,,15,1038
Cecily Terhune,0IwYB8RSLKMMaHOtBVSZZ0,,0,13
Reefa Rei,04IsiytwNFGevbAexdu8CF,,0,1
Gods Queen,15vdK0KB9oOfvQUud8Tzkv,,2,46
Jonray,0s4W7bR7VbJYqrSjMlqsDR,,15,0
Blak Madeen,2Kj9qcdBvIzVJt521hOIrK,flick hop,13,1632
Auctavias,5joT5NeFT23aCSP3QJMVv0,,10,0
Young Madonna,0dWasTbfqbDGTuRxnWFSGl,,0,1
A Dark Tale Original Soundtrack,3RBfTWj0C4CkDKzuApN4p1,,0,10
Satria Bima,7ApqW6gYaZjtNQF0qO63BX,,0,0
Daffa Bagaskara,1NQYAZDxOBola9jy1iZSav,,0,1
The Cherry Madonnas,2cHu5aDQZyJ0iv8s31XIXx,,0,14
Quinn Anthony,1rsSu0epRKQXAFOdnGegRC,,8,855
Malc Baskett,6YAILLQk8riLjXJu1giHYT,,0,12
The Yellow Madonna,4QE2MKmgLJ6lO89pQGQyFM,,0,0
Mike $ipher,2JCgV38m8iXcWYnXFURXSl,,0,0
*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,boy band;dance pop;pop,77,2787912
Bravo Allstars,1AbPMtpListDKJp6KuPiyz,,20,698
Scooter,0HlxL5hisLf59ETEPM3cUA,eurodance;german techno;hamburg electronic;happy hardcore,68,890993
Aaron Carter,5338fdSzGNOFD4cxAxDTeq,post-teen pop,43,342725
Touché,16QCJENzcdhwka9bTKYMVB,alternative emo;chaotic hardcore;dreamo;emo;melodic hardcore;modern melodic hardcore;post-hardcore,49,182726
Caught In The Act,3wZorq9SelanxiG1Q7zDpm,boy band,31,10884
The Moffatts,2ynrjBfi2sZwoHaejMInRv,boy band;canadian pop,50,177929
Mr. President,7KBkgunlONG7LPxs93pgpp,eurodance;europop;german techno,59,164866
Sqeezer,3p3ASnIv80wHq4vvPN057Y,,22,1544
Blümchen,1l6d0RIxTL3JytlLGvWzYe,hoerspiel;kindermusik;kleine hoerspiel,74,184543
R'N'G,3qm84nBOXUEQ2vnTfUTTFC,glam metal;hard rock;rock,81,32529155
Gil,4pEEJ4JGfw7xXUQRcDpDod,,6,380
Blaque,5OIXzogZi85GrRqWR1Uw9v,,7,206
Phil Collins,4lxfqrEsLX6N1N4OCSkILp,rock drums;soft rock,78,6353386
Gloria Estefan,5IFCkqu9J6xdWeYMk5I889,new wave pop;soft rock,65,820936
Alabama,6rJqqRce0Kvo2dJUXoHleC,contemporary country;country;country road;country rock,67,1493988
Lisa "Left Eye" Lopes,64ccradw8gAQn9gMQZmEha,,52,36611
Joe,4AGwPDdh1y8hochNzHy5HC,indietronica;metropopolis;nu disco;shimmer pop,56,168565
Nelly,2jw70GZXlAI8QzWeY2bgRc,canadian latin;canadian pop;dance pop;pop,78,4159557
Joe Bachman,4tiZtYvAFPeT0xnqyI5jIe,,17,1422
Chris Kirkpatrick of *NSYNC and Chris Ferrara,4TlzZKAGS5EVF7URpAf5iL,,0,8
Eric Andre,65b4bZsoMS43PhlilVEzke,,58,10055
Daveed Diggs,3twuAojvYNrlWZpMkxLm3P,alternative hip hop;show tunes,70,129904
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,australian pop;pop;viral pop,79,8702343
Kid Cudi,0fA0VVWsXO9YnASrzqfmYu,hip hop;ohio hip hop;pop rap;rap,80,7327821
Guy Roche,0KUHf9jkSHM7LVPNX6uIa0,,0,160
Veit Renn,44GEfesA0oDtx4sZKB7WuB,,0,17
JC Chasez,3p3U04w2DaiBzuYMZnYr00,,34,59478
Martin Briley,0kQXfNK3qQhHzHrR078qvN,,17,1490
Dana Calitri,65s1e1yNYFLVmd7GDGadPZ,,0,3
Evan Rogers,6MhAoreD7bz4RhRK7sbKuK,,20,280
Rory Bennett,44mvFDugJ5OP1cyzuswXPy,,0,6
Jo Jo Hailey,0Kr5kE9OFqjufb7gRkDBz0,,35,140
K-Ci Hailey,53M8YqZnU51ZjTFiXAFpIo,,34,2064
Simran Choudhary,1eQsrFTW5NHQs1X7B0mImu,,65,69776
Indraneel,7xcbCUOXrxDyWxbYxPq60B,,62,481
Skeletron,3fWeF8YvJ8MHEPppAbdWfj,goa hip hop,39,9234
The Rish,0Eb38FY9vOjiRA10iXPGHI,desi pop,41,7247
Hansika Pareek,0RVfcqug2nB820dxIGycIW,desi pop,58,14500
Prateek Gandhi,1QH7G1DjLYaY5EvqO1PA6w,desi pop;tamil indie,36,9445
Shaurya Mehta,6ZFf2SlE4VkJzqM4yJUsSR,,40,692
Ankur Tewari,1ciT67XXpG2HOVsLQjKdv6,indian indie;indian rock;indian singer-songwriter,48,268832
DJ DYK,2Woo0S5mwAeVLXokvozAo7,,7,62
Hemant Raj,1Gfoxemom7PFZNWQw4kCR7,,28,4231
Aastha Gill,1BYjhAClGpBTLZfics0VRZ,desi pop;filmi;modern bollywood,65,5193290
Rigved,78CzAfr34sLtF4sQHfT4LS,assamese hip hop;northeast indian hip hop,7,638
Bhavex,1ix9YjyfqeDoD5tlt5Ihzh,,4,30
Gulshan Jhankar Studio,417v719cKGbKKpfMbpJGsR,,15,64
Aesthetic Wizz,5zxZ5iBNa4Tt1sHzIwquF4,,4,62
Devendra Pradhan,4hsexT4YuwSBIqSowPTW4l,,12,16
Shashk Tiwari,48JO1GtW9B4wMWJHSoBay6,indian lo-fi,44,20963
Annand verma,3yJLUiBOpXLZrXiyy0L8Qk,,21,483
Vikash Singh 1n,4Vv1Z1spr461DgVsxwTUUt,,20,726
Catherine Francis,1YDXgQAGSaomMOpw9jXRZE,,7,1220
Christin Jos,1eHBbz9EgGtjg5ByCTEQgf,,31,123
Jigar Panchal,5WqSDYXBlcwtFcjyRByEbr,,0,32
Divyank,194oJZkoUI9vGoPm1oyLK4,,46,1976
Sachin Pol,3uQ4gUD8CLcfGM0yhgWlBZ,,0,2
Nainsy,6ueccXEHQs9U5ZLp5DzmVm,,26,6229
Vansh Nain,4vEaOzj68Ckxmzy5TwDOUN,,0,210
Lofi Ki Duniya,4KyZiHgRJVW7A08U5x8Dvx,,1,37
Allabakash Khan,5uQNZVddsMsw6tT4thyWfg,marwadi pop,21,2016
Elevated Records,5tUDhR0oInuijsPizcOAiG,,22,2119
Dilann,3LpLnskZxLlKo4sfWuBnpv,,26,460
Madhu Malaranban,0cI1PkzZd4Ds4HLc2hXR19,,0,1
BARATO NATION,74zoKgbcPP1AcL9dkGtKYq,,35,2339
Injamamul Haque,6ajK47WUJamy5K2dvywzOP,,1,1
vibin,1MsEmFvPaXVetM1GgeJp5L,,28,237
Dj Sarvam Music,1jvq2rm4ezs2k6noGyL4iR,,5,17
Radawas Aala Chahar,2NOLVcUNgMvid0fB4JP8jB,,3,8
Parineeti Chopra,0NuA9c4Q9jNHICuqBnsjVR,modern bollywood,47,41080
Pratik Lofi,2wvsOw4MyXUEaCVzBZW6MH,,14,3457
Bharat,7w089qcbkrJcuYYDzpWTeJ,modern bhajan,62,13361
Suraj Prajapti,4rvaj0XbHGcytnPF34cFnh,,8,536
DA Sachin,0zXUEuMAOmR8xH8GXWzGF7,,15,1774
Jigar Trivedi,4piUdqEz2afqk8Q0JZLvLF,,0,0
Amitabha Bhattacharya,7uw9rkZ9mxuSBuURy86ERR,,39,39935
Laxmikant–Pyarelal,3yS84AjNFqhmuJlIXy7sax,classic bollywood;filmi,67,682057
Farooq Got Audio,2u2vVyG4FLtNI8sMUMnIPm,,53,76639
DRV,3kYFawNQVZ00FQbgs4rVBe,alternative pop rock;neon pop punk;pop emo;texas pop punk,45,131517
Luv,6dqohi36avY0M9urnyhITr,,65,12989
Maanuni,0RAKDApsLaVDbTPbtlLReP,,29,653
Bhungarkhan Manganiar,54G8SCSKUBC5mBVWXdp90R,,8,25
MC STAN,5uemEEtB1ZC3s1KM7gReeH,desi emo rap;desi hip hop,60,4644736
Jahnvi Shrimankar,6HWLgNliaSzF438T7Hk755,,42,6992
Tarannum Malik Jain,3dihrcurT9YFHMT8KpaIKa,modern bollywood,54,51511
Dipti Rege,71cKpklWDvzB0IyM4RRf9y,,35,39
JalRaj,5fuBZptKdXWB7NLT2eDwaT,desi pop,51,213433
Priya Andrews,27RvbKA1WxAFTWwQc712tY,,12,733
Aaryan Gala,1dRz9MUicqTwNvaKCWShDO,,7,131
Rakesh rafukiya,1bxOO3KiRZkRGg5THI5Ol1,,44,7748
Vandana Gadhavi,2AVD9HodpliX5tgoieAEbf,gujarati garba,14,8484
Ritik Patil,6L7yLifmO6GgUG4dPzyh15,,9,137
Aariz Saiyed,70JOsR1b5PCTLJ7xffQ6r7,,25,596
Sid KVS Tabla,0Q6uHIAZ1gyyYmxlZv6e1j,,0,11
Ajit Mandal,400JukP5uFRvyVpIyyhFPq,,19,98
Debanjali Joshi,4h4AVggCiQMvEwddTyjxlD,modern bhajan,33,1872
Aayush Jain,5B52AQGhlrLIgAggn9diT3,,31,3732
Nivesh Maheshwari,0Ue9OxcOOOqHAIlR92tZdc,,0,1
Saurabh Deshpande,1LytLnM4X9anUkw2RM2TeE,,0,24
Princeks47,184ERMe9qyufT695WA9Iw8,,16,2361
Animesh Lofi,5DvPIQKnmEMXqOsFr7JdDm,,13,579
Rahul Jain,5tJx4B5oBr1LJkkHI8GFYX,desi pop;modern bollywood,47,452717
Paresh Pahuja,0DHOOKfXu4aU7LsWjTdrIN,,27,2656
Devraj Gadhavi,0UntIUV4JJvbEEPKjCcCrB,gujarati garba,29,45835
Mir Desai,2sFI8xnjKBSVoszNzl1F0G,jain bhajan,21,248
Sachin Limaye,2Ne0XamJ7SRrYIwK7rxI8l,bhajan,36,36021
Rakesh Maini,7pfPZ5tXoa5wB8F544YZIR,,16,315
Anand Bakshi,3Bku4b0uiR8KJSXu7U8Iyy,classic bollywood,65,81750
Bhau Mast Vajtay,4vXrKA48PnVBZUhypVmk09,,10,234
Anubhav Dutta,0cdUTP7TLXLkhFNuefzjfn,,11,1838
Kallul Kashyap Mahanta,2VWfcGS3IRvi3aojPGZZm6,,0,1
Karasama Beats,3CemHlYsyplVCugkYqW8sp,indian lo-fi,25,1747
Rupam,1pRruDTNcEFpBPvpFZU76o,filmi,50,299770
Amit Gupta,6XtaRFNn99x6GUHiu0q4k1,,30,2511
Salman Ali,0ygVoSAqn4tgm4AgCuKQpF,sufi,46,209462
Naman Rajvanshi,496vg7720QAMBiQaSMRd06,,20,436
Farhan Gilani,58mqtxws9fEzjlytLT8Dbr,,6,276
Jahidul Hasan,0prHzr74nawGbOtyD3MJqS,,0,1
DJ Ali Ji,4cuxagwwR06ng5EE7dqz0n,,1,27
Souvik Singha,0ZroucsTCRL1Q9YJUpO0By,,0,3
Pragati Nagpal,5LUjJOXtKNWa7AmUOJbWgH,,39,2629
Shivahari Ranade,2PU74NWzaN7mmr7rSq12mG,,0,33
Mukund Srivastav,7C9OIqCxSwTaif6qz6MDd3,,0,0
Akhil Sachdeva,3TOhzLRYnkkul71yRBxIoM,desi pop;filmi;modern bollywood,68,899328
Dinesh Vijan,7nDWcVuaGV9BJAHGAwZrHH,,27,429
Niren Bhatt,2DJOPJ3P15GvQ1DtEpmQGa,gujarati garba,43,23735
Taniskaa Sanghvi,17slvN7PVFyVcRtWJchRqU,,48,10083
OAFF,3RtVKvAVe2ALaHKOrcaWPr,,13,2
Savera,3CVXA5TAWpmfGPqyMqXpPb,desi pop,52,13689
Lijo George-Dj Chetas,5TNSXFCNwlq2CfiMcNOCDP,desi pop;modern bollywood,67,54713
Mitraz,3iGhlvzpXc0UHBQ7klAItX,desi pop,68,654508
Shaarib,0FJz7XR37hH69traaHLijA,filmi;modern bollywood,66,1829513
Gurnam Bhullar,45LSiycLy1JsWUMObvPvpX,punjabi pop,62,5711340
Mansheel Gujral,7zfceKY7I04Tc0J2o7043h,modern bollywood,62,96903
Nayana Sarma,30jzMLoJEDxlaxnoLAfoQu,,6,1824
K.J Iyenar,48x2n0fDajDy8dejSS83TN,,9,5042
SIDDHARTH AMIT BHAVSAR,2DQZm7ErqpqiT4nxF9i4a2,gujarati garba;gujarati pop,49,81601
Jesal Desai,0D4p4qX1XUGoruZsHZt2S9,,5,2041
Shaikhspeare,0hpPqYkZerWh6WPUKdQKqI,desi hip hop;hindi hip hop,24,4036
Aghori Muzik,1QxjCxZ2i0us1f2hq0C1EM,gujarati garba,44,47354
DJ Anshul,2sX8MP8bvN7qmLuSl9GCy3,,32,3311
DJ Dill,7JsT3TCosrHmqDp0BEU3tO,teen pop,0,8571
Adani Foundation,1NhUlvU4Po1V1et3ZUFL74,,0,2
Jassi Sidhu,2VXIKojJeuVC7NyOQs4JlE,bhangra,33,283089
Deane Sequeira,1DjoNMVe0jYejgYoGegVzC,desi hip hop,35,5766
Fazilpuria,4oaJL0V5asQDh4sqplTVhX,desi hip hop;haryanvi hip hop,57,131101
Jass Zaildar,5nhtfyAni2I1KowGzqeYSh,,25,1068
Kavita Raam,6yXmsGNyvtpXM6g8yupcrS,modern bhajan,47,3325
Khushboo Grewal,0hGQWrfiQgeoFdvTnMqMKP,modern bollywood,47,21663
Mohsin Shaikh,1iIb9xv4HoY94O9IJWAFUj,,28,784
Navv Inder,7GPyedHMvKTiM2OfXc0MVv,desi hip hop;punjabi pop,46,348884
Ashok Mastie,4Tgckldx1Aq3eGdjsBig1I,punjabi pop,37,2371
Herbie Sahara,1SFZj1QftOmRhmnB7TgOlc,,31,320
SRMD Bhakti,5fMsRGHEe9qwS5rhjg9NXr,,26,5311
Ankush Bharadwaj,7oMrDgvkCwjE2Irz5Crlv4,,7,757
Archita Bhattacharya,2l95ePdei82gGpjUCtn6EP,,11,118
Radhika Sood Nayak,2SqsUzRgET3O9YHPQCOsDD,,6,399
Tanishka Sanghvi,5nIj2r9cBtQoPtEs0wKqCt,gujarati pop,29,379
Rupali Jagga,7HZYlujZn3Mx7X4MarscwN,,49,75444
Rituraj Mohanty,5IcpW0wVfbqWfpuaain8nT,odia pop,27,3406
Purva Mantri,417jKvx29ZnO9MeuuSukDn,,17,1859
Shrivastva,1qqhPSIxBgPb8TGt7U3Yr0,,8,13
Amrita Bharti,5UwPcoTd9QXi8L7YzpqjeC,,4,10
Nitin Kumar,62oXvXduWDCHCpfmTBSSex,,11,1536
Prateeksha,6Tt4bucXZfk6Vasj3fSaCT,desi pop,47,15334
Purusharth Jain,5qHTw4EBukwn3GFseugVmc,,11,323
Rahul Bhatt,2kfnDfWBBNodVVrupfzMJO,,5,98
Gurdeep Mehndi,3ZeKRqvjWodGs3IenNQXio,,44,17139
Amrita Singh,5ZVycSnntFQRyXFpO6TdsU,,41,13830
Karan Sehmbi,0wmFEqpoc2FgAv8IPtCLBW,desi hip hop;desi pop;punjabi pop,50,1094615
Swasti Mehul,7r7WoKowe8dCfQCl9GACDM,indian singer-songwriter;modern bhajan,54,213647
Anand-Milind,2owjgBZQ70LoCNHIgW3gSk,classic bollywood;filmi,52,324556
Dilip Sen- Sameer Sen,3oEJM6BrpycUL5L8J5YXL5,,27,16917
Goldboy,3xXcmm9Re8N2sC15Ab5boo,punjabi pop,54,36504
Ravi Basrur,2q1LRGJHpFxovU8Tz6OgRn,sandalwood,63,1126169
Viju Shah,6PyJhjTC2Fk0cQTPvA5Edx,classic bollywood;filmi,36,636592
White Noise Studios,4fuqdtyYgRWVK3MszFFptW,white noise,24,2448
Rajan Rayka,4pHkgzu45OMdoH2XkR1pCS,,10,315
Dhaval Motan,6Sdrm7BJuJCxYL3QdZpcnb,,10,383
Jigardan Gadhvi,2YFbqxbkOqc250jQiyV5QA,gujarati pop,33,11224
Bannet Dosanjh,0rQrXrAlp7Vtlmi67to3pt,,27,5556
Nishant Salil,3QUrEy4wTonXWTIYkNn7JW,,2,39
Aman Hayer,2BbbmzjRFPhzLWrLQxvlus,bhangra,49,257547
Haji Springer,6gklEOXgUcoqD4CGjcE6ze,desi hip hop,41,14094
Music Mg,2M96PLSEkWGt46Ceu4khN7,muzica crestina,20,1063
Panjabi MC,74D1UgRzMhTSPz698exXmR,bhangra;classic bhangra;desi hip hop,56,300178
Preet Hundal,3jbXizgjZpi8FZ9g28wb1c,punjabi pop,52,44139
Vee,0B3kMiB21aPQlKumGDr4c7,detroit hip hop;scam rap,67,238264
Nawazuddin Siddiqui,1qcVHIPfwFFc0gMnAxG9I1,,51,4329
Sidharth Malhotra,1j0Qoq9g7y2LIiTTmpC8wP,,43,139694
Punit Gandhi,3hPOUhGXqbiPw3ur1dhVDL,gujarati pop,22,152
Smita Jain,3IN1p2qnUG3pkYRL71uQEQ,,23,343
Sonia Sharma,4UKXV5d7absdt3zjvwUPcE,,34,2265
Wajid Khan,1uVa8ZU3aBYmlWANE2XCwu,,42,13069
Sanjeev Rathod,36PhliRTCrZmzfxaqIlXR7,,26,2470
Pratibha Baghel,3oGu3v9t2QMZhTLXm3Wb7P,,41,10151
Niharika Sinha,2Bh4L6WEW6dUkm9HH1RYue,,19,292
Ananya Basu,5zSr23Y79YrjM46GepLuqQ,,15,454
Manas-Shikhar,6Y70VSPzaaekvmnXq2UGqP,,15,87
Shah Jahan Ali,6CZT32Ig1Bypm1pVNuo9S1,,3,32
Sanjay Dutt,3Gi5WZ5YvHYmSlWn7tq3kd,,34,60047
Sultana Noora,3eGOrawJUSt0rdW3ifPeNG,,23,767
Jyoti Noora,7ezZ4ix4QBrKkvxanGClFB,modern bollywood,61,70968
Talia Bentson,0uof5XF5eCFYSke3QGAjsz,,34,889
Jahaan Shah,58D8ebgPctPm5MvZG3MSur,,11,550
Remix by: Zoheb Khan,65ZPkKgfUPALBK3oYAOcB6,,1,1
Madhav Krishnan,4d4lKgGhiRSbXbd18DJj8h,,25,79
Vidhi Mehta,05OxThlMm7eGBBOYlPC1kg,,2,20
Siddharth Basru,6PtoffEX0RiktNdmCeuWkl,modern bollywood,60,79247
Anand Tiwari,782r0DFzndM6ncUN0GGrdO,,29,170
Kunal Khemu,3dwQYloGcqQmKOxaIj7cf7,,29,547
Raj Nidimoru,1MqyzPUxI6TodUBQDSmRTL,,29,7
Krishna DK,3uMentAVqKwXCg749QOExa,,29,15
Bornalee Deuri,12nV2OI5IRb69x7PnyPUCG,,29,217
Dj Sushi,4pWqXPdfb7Vi7FJgJGuchv,,26,10
Divya Pushkarna,3oQiU4PKEZ2LzICQ9Hl8c5,,14,8
Sagar Kendurkar,1CsSpfdo24DER8GJMpTEUV,,15,66
Saif Ali Khan,3t6Iq4sqaGgmJfJLR199If,,26,73309
Swati Mukund,6bR1g2KvQi6gFjdNzNby1M,,10,8
Lehmber Hussanpuri,3k1ZAGVYnuDydTssIpeWff,,11,78
VIP Records,6CaGVmjwSdCjzRsgiRaUHM,,10,143
Mohan,1TfSVLC8KtuIo6uWNqCbqU,,4,159
Sam Suri,1qXrWdCPNeJSVuzuWhDQAu,,18,257
